"5872","SOU","Southampton Airport","Eastleigh (near Southampton)","United Kingdom","Eastleigh (near Southampton), England, United Kingdom"
"5873","SOV","Seldovia Airport","Seldovia","United States","Seldovia, Alaska, United States"
"5874","SOW","Show Low Regional Airport","Show Low","United States","Show Low, Arizona, United States"
"5875","SOY","Sioux Center Municipal Airport","Sioux Center","United States","Sioux Center, Iowa, United States"
"5876","SPA","Spartanburg Downtown Memorial Airport","Spartanburg","United States","Spartanburg, South Carolina, United States"
"5877","SPB","Charlotte Amalie Harbor Seaplane Base (St. Thomas Seaplane Base)","Charlotte Amalie","U.S. Virgin Islands","Charlotte Amalie, Saint Thomas, U.S. Virgin Islands"
"5878","SPC","La Palma Airport","La Palma","Spain","La Palma, Canary Islands, Spain"
"5879","SPD","Saidpur Airport","Saidpur","Bangladesh","Saidpur, Bangladesh"
"5880","SPF","Black Hills Airport (Clyde Ice Field)","Spearfish","United States","Spearfish, South Dakota, United States"
"5881","SPG","Albert Whitted Airport","St. Petersburg","United States","St. Petersburg, Florida, United States"
"5882","SPH","Sopu Airport","Sopu","Papua New Guinea","Sopu, Papua New Guinea"
"5883","SPI","Abraham Lincoln Capital Airport","Springfield","United States","Springfield, Illinois, United States"
"5884","SPJ","Sparti Airport","Sparti","Greece","Sparti, Laconia, Greece"
"5885","SPN","Saipan International Airport","Saipan Island","Northern Mariana Islands","Saipan Island, Northern Mariana Islands"
"5886","SPM","Spangdahlem Air Base","Spangdahlem","Germany","Spangdahlem, Germany"
"5887","SPR","San Pedro Airport","San Pedro","Belize","San Pedro, Belize"
"5888","SPS","Sheppard AFB / Wichita Falls Municipal Airport","Wichita Falls","United States","Wichita Falls, Texas, United States"
"5889","SPU","Split Airport","Split","Croatia","Split, Croatia"
"5890","SPW","Spencer Municipal Airport","Spencer","United States","Spencer, Iowa, United States"
"5891","SPZ","Springdale Municipal Airport","Springdale","United States","Springdale, Arkansas, United States"
"5892","SQI","Whiteside County Airport (Jos. H. Bittorf Field)","Sterling/Rock Falls","United States","Sterling/Rock Falls, Illinois, United States"
"5893","SQL","San Carlos Airport","San Carlos","United States","San Carlos, California, United States"
"5894","SQQ","Šiauliai International Airport","Šiauliai","Lithuania","Šiauliai, Lithuania"
"5895","SQW","Skive Airport","Skive","Denmark","Skive, Denmark"
"5896","SRC","Searcy Municipal Airport","Searcy","United States","Searcy, Arkansas, United States"
"5897","SRE","Juana Azurduy de Padilla International Airport","Sucre","Bolivia","Sucre, Bolivia"
"5898","SRG","Achmad Yani International Airport","Semarang","Indonesia","Semarang, Indonesia"
"5899","SRH","Sarh Airport","Sarh","Chad","Sarh, Chad"
"5900","SRJ","Capitán Germán Quiroga Guardia Airport","San Borja","Bolivia","San Borja, Bolivia"
"5901","SRP","Stord Airport, Sørstokken","Stord","Norway","Stord, Hordaland, Norway"
"5902","SRQ","Sarasota-Bradenton International Airport","Sarasota","United States","Sarasota, Florida (near Bradenton), United States"
"5903","SRR","Sierra Blanca Regional Airport","Ruidoso","United States","Ruidoso, New Mexico, United States"
"5904","SRT","Soroti Airport","Soroti","Uganda","Soroti, Uganda"
"5905","SRV","Stony River 2 Airport","Stony River","United States","Stony River, Alaska, United States"
"5906","SRY","Dasht-e Naz Airport","Sari","Iran","Sari, Iran"
"5907","SRZ","El Trompillo","Santa Cruz de la Sierra","Bolivia","Santa Cruz de la Sierra, Bolivia"
"5908","SSA","Deputado Luís Eduardo Magalhães International Airport","Salvador","Brazil","Salvador, Bahia, Brazil"
"5909","SSB","Christiansted Harbor Seaplane Base (St. Croix Seaplane Base)","Christiansted","U.S. Virgin Islands","Christiansted, Saint Croix, U.S. Virgin Islands"
"5910","SSC","Shaw AFB","Sumter","United States","Sumter, South Carolina, United States"
"5911","SSE","Solapur Airport","Sholapur (Solapur)","India","Sholapur (Solapur), India"
"5912","SSF","Stinson Municipal Airport","San Antonio","United States","San Antonio, Texas, United States"
"5913","SSG","Malabo International Airport (Saint Isabel Airport)","Malabo","Equatorial Guinea","Malabo, Equatorial Guinea"
"5914","SSH","Sharm el-Sheikh International Airport","Sharm el-Sheikh","Egypt","Sharm el-Sheikh, Egypt"
"5915","SSI","Malcolm McKinnon Airport","Brunswick","United States","Brunswick, Georgia, United States"
"5916","SSJ","Sandnessjøen Airport, Stokka","Sandnessjøen","Norway","Sandnessjøen, Norway"
"5917","SSN","Seoul Airbase","Seongnam","South Korea","Seongnam, South Korea"
"5918","SSQ","La Sarre Airport","La Sarre","Canada","La Sarre, Quebec, Canada"
"5919","SSR","Sara Airport","Sara","Vanuatu","Sara, Vanuatu"
"5920","SSV","Siasi Airport","Siasi","Philippines","Siasi, Sulu, Philippines"
"5921","SSX","Samsun Samair Airport","Samsun","Turkey","Samsun, Turkey"
"5922","SSZ","Santos Air Base","Santos","Brazil","Santos, Brazil"
"5923","STA","Stauning Vestjylland Airport","Skjern","Denmark","Skjern, Denmark"
"5924","STC","St. Cloud Regional Airport","St. Cloud","United States","St. Cloud, Minnesota, United States"
"5925","STD","Mayor Buenaventura Vivas Airport","Santo Domingo (near San Cristóbal","Venezuela","Santo Domingo (near San Cristóbal, Táchira), Venezuela"
"5926","STE","Stevens Point Municipal Airport","Stevens Point","United States","Stevens Point, Wisconsin, United States"
"5927","STF","Stephen Island Airport","Stephen Island","Australia","Stephen Island, Queensland, Australia"
"5928","STG","St. George Airport (FAA: PBV)","St. George","United States","St. George, Alaska, United States"
"5929","STI","Cibao International Airport","Santiago","Dominican Republic","Santiago, Dominican Republic"
"5930","STJ","Rosecrans Memorial Airport","St. Joseph","United States","St. Joseph, Missouri, United States"
"5931","STK","Sterling Municipal Airport","Sterling","United States","Sterling, Colorado, United States"
"5932","STL","Lambert-Saint Louis International Airport","St. Louis","United States","St. Louis, Missouri, United States"
"5933","STM","Santarém-Maestro Wilson Fonseca Airport","Santarém","Brazil","Santarém, Pará, Brazil"
"5934","STN","London Stansted Airport","Essex (near London)","United Kingdom","Essex (near London), England, United Kingdom"
"5935","STO","All Airports","Stockholm","Sweden","Stockholm, Sweden"
"5936","STP","St. Paul Downtown Airport (Holman Field)","St. Paul","United States","St. Paul, Minnesota, United States"
"5937","STQ","St. Marys Municipal Airport","St. Marys","United States","St. Marys, Pennsylvania, United States"
"5938","STR","Echterdingen Airport","Stuttgart","Germany","Stuttgart, Germany"
"5939","STS","Charles M. Schulz Sonoma County Airport","Santa Rosa","United States","Santa Rosa, California, United States"
"5940","STT","Cyril E. King Airport","Charlotte Amalie","United States Virgin Islands","Charlotte Amalie, Saint Thomas, United States Virgin Islands"
"5941","STW","Stavropol Shpakovskoye Airport","Stavropol","Russia","Stavropol, Russia"
"5942","STX","Henry E. Rohlsen Airport","Christiansted","United States Virgin Islands","Christiansted, Saint Croix, United States Virgin Islands"
"5943","SUA","Witham Field","Stuart","United States","Stuart, Florida, United States"
"5944","SUB","Juanda International Airport","Surabaya","Indonesia","Surabaya, Indonesia"
"5945","SUD","Stroud Municipal Airport","Stroud","United States","Stroud, Oklahoma, United States"
"5946","SUE","Door County Cherryland Airport","Sturgeon Bay","United States","Sturgeon Bay, Wisconsin, United States"
"5947","SUF","Lamezia Terme International Airport","Lamezia Terme","Italy","Lamezia Terme, Italy"
"5948","SUG","Surigao Airport","Surigao City","Philippines","Surigao City, Surigao del Norte, Philippines"
"5949","SUI","Sukhumi Dranda Airport","Sukhumi","Georgia","Sukhumi, Georgia"
"5950","SUJ","Satu Mare International Airport","Satu Mare","Romania","Satu Mare, Romania"
"5951","SUM","Sumter Airport","Sumter","United States","Sumter, South Carolina, United States"
"5952","SUN","Friedman Memorial Airport","Hailey","United States","Hailey, Idaho, United States"
"5953","SUO","Sunriver Airport","Sunriver","United States","Sunriver, Oregon, United States"
"5954","SUS","Spirit of St. Louis Airport","Chesterfield","United States","Chesterfield, Missouri, United States"
"5955","SUT","Brunswick County Airport","Oak Island","United States","Oak Island, North Carolina, United States"
"5956","SUU","Travis AFB","Fairfield","United States","Fairfield, California, United States"
"5957","SUV","Nausori International Airport","Nausori","Fiji","Nausori, Fiji"
"5958","SUW","Richard I. Bong Airport","Superior","United States","Superior, Wisconsin, United States"
"5959","SUX","Sioux Gateway Airport (Colonel Bud Day Field)","Sioux City","United States","Sioux City, Iowa, United States"
"5960","SVA","Savoonga Airport","Savoonga","United States","Savoonga, Alaska, United States"
"5961","SVC","Grant County Airport","Silver City","United States","Silver City, New Mexico, United States"
"5962","SVD","E.T. Joshua Airport","Arno Vale (near Kingstown)","Saint Vincent","Arno Vale (near Kingstown), Saint Vincent"
"5963","SVE","Susanville Municipal Airport","Susanville","United States","Susanville, California, United States"
"5964","SVF","Savé Airport","Savé","Benin","Savé, Benin"
"5965","SVG","Stavanger Airport, Sola","Stavanger","Norway","Stavanger, Norway"
"5966","SVH","Statesville Regional Airport","Statesville","United States","Statesville, North Carolina, United States"
"5967","SVJ","Svolvær Airport, Helle","Svolvær","Norway","Svolvær, Norway"
"5968","SVN","Hunter AAF","Savannah","United States","Savannah, Georgia, United States"
"5969","SVO","Sheremetyevo International Airport","Moscow","Russia","Moscow, Russia"
"5970","SVQ","San Pablo Airport","Seville","Spain","Seville, Spain"
"5971","SVS","Stevens Village Airport","Stevens Village","United States","Stevens Village, Alaska, United States"
"5972","SVW","Sparrevohn LRRS","Sparrevohn","United States","Sparrevohn, Alaska, United States"
"5973","SVX","Koltsovo International Airport","Yekaterinburg","Russia","Yekaterinburg, Russia"
"5974","SVZ","Juan Vicente Gómez International Airport","San Antonio del Táchira","Venezuela","San Antonio del Táchira, Venezuela"
"5975","SWA","Shantou Airport","Shantou","China","Shantou, China"
"5976","SWD","Seward Airport","Seward","United States","Seward, Alaska, United States"
"5977","SWF","Stewart International Airport","Newburgh","United States","Newburgh, New York, United States"
"5978","SWI","Sherman Municipal Airport","Sherman","United States","Sherman, Texas, United States"
"5979","SWN","Sahiwal Airport","Sahiwal","Pakistan","Sahiwal, Pakistan"
"5980","SWO","Stillwater Regional Airport","Stillwater","United States","Stillwater, Oklahoma, United States"
"5981","SWS","Swansea Airport","Swansea","United Kingdom","Swansea, United Kingdom"
"5982","SWT","Seward Municipal Airport","Seward","United States","Seward, Nebraska, United States"
"5983","SWW","Avenger Field","Sweetwater","United States","Sweetwater, Texas, United States"
"5984","SWY","Sitiawan Airport","Perak","Malaysia","Perak, Malaysia"
"5985","SXB","Strasbourg Entzheim International Airport","Strasbourg","France","Strasbourg, France"
"5986","SXF","Berlin-Schönefeld International Airport","Berlin","Germany","Berlin, Germany"
"5987","SXL","Sligo Airport","Strandhill (near Sligo)","Ireland","Strandhill (near Sligo), Ireland"
"5988","SXM","Princess Juliana International Airport","Philipsburg","Netherlands Antilles","Philipsburg, Sint Maarten, Netherlands Antilles"
"5989","SXP","Sheldon Point Airport","Sheldon Point","United States","Sheldon Point, Alaska, United States"
"5990","SXQ","Soldotna Airport","Soldotna","United States","Soldotna, Alaska, United States"
"5991","SXR","Sheikh Ul Alam International Airport","Srinagar","India","Srinagar, India"
"5992","SXV","Salem Airport","Salem","India","Salem, India"
"5993","SXZ","Siirt Airport","Siirt","Turkey","Siirt, Turkey"
"5994","SYA","Eareckson AS","Shemya","United States","Shemya, Alaska, United States"
"5995","SYD","Sydney Airport","Mascot (near Sydney)","Australia","Mascot (near Sydney), Australia"
"5996","SYF","Cheyenne County Municipal Airport","St. Francis","United States","St. Francis, Kansas, United States"
"5997","SYI","Shelbyville Municipal Airport (Bomar Field)","Shelbyville","United States","Shelbyville, Tennessee, United States"
"5998","SYL","Roberts Army Heliport","Camp Roberts","United States","Camp Roberts, San Luis Obispo County, California, United States"
"5999","SYN","Stanton Airfield","Stanton","United States","Stanton, Minnesota, United States"
"6000","SYP","Ruben Cantu Airport","Santiago de Veraguas","Panama","Santiago de Veraguas, Panama"
"6001","SYQ","Tobías Bolaños International Airport","San José","Costa Rica","San José, Costa Rica"
"6002","SYR","Syracuse Hancock International Airport","Mattydale (near Syracuse)","United States","Mattydale (near Syracuse), New York, United States"
"6003","SYV","Sylvester Airport","Sylvester","United States","Sylvester, Georgia, United States"
"6004","SYX","Sanya Fenghuang International Airport","Hainan Island","China","Hainan Island, China"
"6005","SYY","Stornoway Airport","Stornoway","United Kingdom","Stornoway, Scotland, United Kingdom"
"6006","SYZ","Shiraz International Airport","Shiraz","Iran","Shiraz, Iran"
"6007","SZB","Sultan Abdul Aziz Shah Airport","Subang (near Kuala Lumpur)","Malaysia","Subang (near Kuala Lumpur), Malaysia"
"6008","SZD","Sheffield City Airport","Sheffield","England","Sheffield, England"
"6009","SZF","Carsamba Airport","Samsun","Turkey","Samsun, Turkey"
"6010","SZG","Salzburg Airport","Salzburg","Austria","Salzburg, Austria"
"6011","SZI","Zaysan Airport","Zaysan","Kazakhstan","Zaysan, Kazakhstan"
"6012","SZL","Whiteman AFB","Knob Noster","United States","Knob Noster, Missouri, United States"
"6013","SZN","Santa Cruz Island Airport","Santa Barbara","United States","Santa Barbara, California, United States"
"6014","SZP","Santa Paula Airport","Santa Paula","United States","Santa Paula, California, United States"
"6015","SZQ","Saenz Peña Airport","Santos Lugares","Argentina","Santos Lugares, Buenos Aires, Argentina"
"6016","SZR","Stara Zagora Airport","Stara Zagora","Bulgaria","Stara Zagora, Bulgaria"
"6017","SZS","Ryans Creek Aerodrome","Stewart Island","New Zealand","Stewart Island, New Zealand"
"6018","SZT","San Cristóbal de las Casas National Airport","Chiapas","Mexico","Chiapas, Mexico"
"6019","SZV","Suzhou Airport","Suzhou (near Shanghai)","China","Suzhou (near Shanghai), China"
